Level,Salary
3.4240257531157114,18478.02768523123
3.4328709401976765,32683.043326422194
3.4487147163023355,23334.24602982482
3.4540288878784047,29122.215554906074
3.546289340562174,30861.6627246168
3.5538788618405106,25067.785205999422
3.5910580361486257,23712.964981791065
3.6128979387738718,23984.31163554599
3.6377162803387924,29244.922428798534
3.646169380604358,30424.614337237097
3.6503833523887947,24760.416014476217
3.6556751558995004,28131.33073452942
3.6615962894939567,23952.83627260587
3.6775602745204905,25133.345335406593
3.7168419590038813,22676.140992113666
3.7530025697332388,31890.519283678623
3.794396137651721,27825.51330001659
3.848431119626702,33189.07328050902
3.8579209309670355,25030.61881673085
3.881822714922272,21778.919224887803
3.8861511767335926,30416.387837681126
3.9043236445023086,26735.518849514512
3.9136766592055237,23936.785814816103
3.932891590209844,32855.601310591344
3.96389588638785,35206.02707183696
3.964354168406294,20840.760323092767
3.9723038107506348,28477.206403953278
4.052946091931558,31334.078195914757
4.0553529769324745,34822.64983762249
4.0632044578260835,24843.224148701047
4.070945567797661,32699.190043581035
4.089721847552934,22374.356090281763
4.095754114547164,34179.10911250934
4.109462914448386,32660.768551510082
4.121050160688866,27687.627534834595
4.209766198371126,36575.598119216294
4.220362187035757,36640.45286895213
4.239958350058539,33150.54010523264
4.246864160411251,36589.65591931528
4.274077552830967,31201.024569468707
4.290835528290288,30008.305821999675
4.29259208134607,26108.357551109635
4.294098310600342,26107.83677175104
4.312962151094837,29648.745560577976
4.3631992012581895,30463.15203744643
4.36510290873393,31033.267519386573
4.371351331814734,26972.058896708688
4.443428257147543,26812.883852503714
4.450356619227088,37378.55025760335
4.4546743769349115,31801.410656130043
4.4557216035837515,25981.17071148898
4.484685687215243,29232.574230987113
4.505899367771169,33666.36329178265
4.512234654985013,35587.60010079389
4.54385169759723,26948.997520073073
4.544773456974809,36592.029801561
4.544831118834681,28964.40718703341
4.553831222592944,30095.35184711706
4.574302034751465,32966.723622068625
4.653491357364745,37603.47362126368
4.709616768162846,32121.478587806014
4.720031560996633,30584.41209039542
4.723674385963759,26425.898624232563
4.775597949149276,26897.363784257937
4.793801861008835,40366.871863323555
4.830919080907146,32480.727744950662
4.920340649710058,31370.557354014712
4.977637143397496,36309.710052460185
5.017512132934348,29820.73826794039
5.034443102887247,39089.694883878976
5.046319068669304,32067.30620874632
5.10059952244002,31904.25678903772
5.220048398943875,32516.549441546
5.2483209318696,38375.07816568949
5.261116879750636,43220.90917069981
5.303419728760821,30977.96986722639
5.330768088296892,34047.080382196036
5.344213304565792,38673.73453148059
5.347165144340827,40102.41782910838
5.355776509420188,36905.72402826893
5.412041207789529,36504.17743298503
5.507309042983895,34773.84453343388
5.507732662439201,36024.0248653282
5.5151133358555935,32647.46422537729
5.551675922672476,44507.90462053559
5.562766756785669,36163.720508771214
5.595193527108582,43225.48235711605
5.599050158718508,36363.78165735989
5.605784915886525,33478.98209336349
5.606939569059864,46528.76480366434
5.635803224202588,32956.74543937132
5.673196839305654,45659.97486736514
5.699613933120755,33921.027359553635
5.706888800521992,46743.067491805654
5.721293656474849,46001.18786475937
5.736552353828624,46291.12116176561
5.754615065127311,40150.02740414972
5.7838636206819185,39280.26643268771
5.784182119232103,38915.7456326864
5.796301942536394,45160.161989598375
5.838172440511514,44811.47360359711
5.9001537138538565,35593.21435125944
5.900890926587957,47803.03871691995
5.906643377680209,47137.50475090715
5.916819650400321,45291.016688482334
6.0388449859527835,37990.51435408911
6.115621388038238,38037.65525699185
6.14581277397941,44350.132874363066
6.155631603704022,40480.16342766792
6.194734366683418,41407.835670251145
6.26067531479687,39887.378328247185
6.270242476641521,49343.45531122284
6.293216441607214,40574.719473672114
6.294282820495617,48869.56375318437
6.318744041972914,40173.75121792992
6.3196027795453995,50415.89520470977
6.33467488637626,40332.40273079556
6.337755684060235,41792.084923539376
6.338300602252376,46191.62846676117
6.3552407206945984,39209.0237503766
6.3586568788548234,49555.57240921353
6.391742210175765,45578.66866102281
6.411969393171884,44257.61453583028
6.416808205183095,39722.330181418736
6.428529639355354,41061.05594074584
6.444283790437404,40703.96436672194
6.48398051156486,45797.96266030617
6.505277605361592,47802.87357213271
6.533353663762797,49677.062375426976
6.550748322169145,50929.648434539224
6.571004662263226,50580.06046026898
6.578245041025374,51783.14399193821
6.594528949322128,48928.96393036806
6.716687886518623,41064.32385549025
6.7261796091187,48054.10528529949
6.780602616231217,51916.491152083254
6.787661614294043,53727.49832366849
6.8810247094402275,52717.29994484394
6.908664112597582,48157.14813554203
6.9225104456988085,51037.59632680217
6.922719288115417,53080.459747253444
6.972763640450207,50439.243673692625
7.021518097969276,49489.894395993586
7.042066024465414,51020.47899539588
7.060536975581464,57735.665142939455
7.066959114217882,56979.87378944936
7.080942419581623,45853.75761387847
7.094821234462981,52398.88664341938
7.119504146080388,44923.677935188694
7.124723054519737,56874.285410842
7.1361729858836735,46808.8284139953
7.14085570839435,52769.62154084278
7.14990549168063,45505.38525334367
7.178483118508193,58140.276178369946
7.181276284502022,49410.91710617963
7.182594265026086,53961.01871804499
7.222449691380378,60129.78915502102
7.244626362028403,59791.55828675526
7.246280595462656,51882.85242501462
7.2870624722003345,54770.7646812759
7.363206678484636,57979.819652009646
7.395481285684491,57037.53429482375
7.414688256668931,58982.17748512994
7.4219079801791805,50355.17499348206
7.441566029925313,50599.58454871982
7.475267264807339,55533.34486976478
7.4802606699549115,60926.67118514697
7.4995532256022415,50801.75574302497
7.567678383153401,52399.23482173044
7.56822387657447,62662.45407612488
7.6168538734427065,53466.939211574994
7.62849706431691,52420.977858779675
7.634981917640557,55357.43827663025
7.661163617325343,51055.041220365456
7.667385238489495,61697.168674682296
7.713692332495004,53043.90936518612
7.76348089437397,55450.779587402765
7.765837792059079,62240.793890404675
7.778313207178196,56297.704588837776
7.805091642623969,64150.911060127204
7.81084884234118,55250.37750363363
7.817779198346547,59534.39419374308
7.830331873175348,55167.712368383574
7.843622186813995,56863.44887836837
7.898563631574067,62240.78098416039
7.908962445206585,59772.76837025724
7.9211273599134335,59033.38404581145
7.960875022580142,61937.51560773047
7.986600258129237,61244.09235783348
7.987879521665811,63924.86866965564
8.009359151825675,62535.635315118205
8.033015304853443,54663.698053711705
8.038969953036258,65775.4588589824
8.042200794270927,57572.89839622783
8.06834363006288,60451.77172651389
8.111145119366286,56828.62781244233
8.116262258099887,59022.381037328116
8.117639677902954,66876.3163259381
8.122541010950378,60444.91825918616
8.136076100158936,61849.0193541066
8.148932125087399,59908.41163981551
8.152803970682942,64516.714233557665
8.161944159073244,62347.55454606141
8.16839909898783,63640.17011814826
8.236926275989408,57159.329790021184
8.293933206091017,68094.53042573165
8.316856843436579,63319.76756398208
8.335950118214711,64089.93242311135
8.347971579710212,69192.25790724513
8.375228597923916,62944.68422958914
8.384868504100158,57403.74692372572
8.3948318959491,71562.26507252037
8.452636856894914,57781.808631059
8.456457041030072,65285.746925453685
8.468856768668449,59322.48102144759
8.534312864104134,60605.87375941492
8.548458520646978,60977.988580904916
8.55925638186909,63884.94766902156
8.571589953550095,64639.257073000656
8.616176918509158,60591.6061825433
8.666174458035544,59943.63878462491
8.770105943871128,70127.5910211041
8.797275537676965,62929.5795182587
8.79753971280357,67478.4319247851
8.824977368798102,73902.06751749554
8.839735861317102,75099.936771562
8.881570544415638,70174.28875654703
8.930809059826801,75159.29335119584
8.946617689521759,74675.21942027535
8.972401186128009,64448.79389467167
9.06021817569255,68367.21304695992
9.083292333711919,72782.68447725869
9.11504798389887,74422.14584218718
9.123279348812442,68412.67173585868
9.135498818028973,69196.66696316232
9.150886520125349,72180.1350923566
9.201531378363908,72404.15261023563
9.206955354200199,68119.92415551825
9.243181335521488,76032.56327170937
9.312023518450852,78287.9380409926
9.340456993407086,71392.98240965784
9.34356326283415,74298.21374896028
9.362897381052425,70561.71844616404
9.389079526094163,72991.56622584863
9.500834969645638,69463.602499512
9.520464917588075,73000.55595868881
9.560338570891776,81906.71393682406
9.63628023058769,84509.50880238296
9.657478302928546,78930.40019162491
9.665329700123683,75146.95850629386
9.706804919338817,72865.64070972776
9.723579368526964,83576.15660507555
9.75479659262179,80494.62146695642
9.778110269238521,72699.94075717096
9.78815960652981,78375.35345451052
9.790915927722523,84766.84920731034
9.810269693859661,75449.23512084999
9.846362344516743,84512.15039879212
9.9045521978884,75609.18151612477
9.905170036104435,79470.53679427944
9.959947582453008,76941.17308751178
9.972083578077036,81784.39260023093
9.995963644830749,83852.57188405051
10.005271164994575,80382.2678725251
10.00930275265918,81720.67630251366
10.141661935241531,90109.97727484656
10.205936718629406,82879.4455895928
10.299602445273697,90558.11015589135
10.340701627219815,90980.4583260329
10.350209568511225,83256.83819307311
10.357836182558414,88038.05755747495
10.359743785864522,87425.63322610833
10.359876981526323,93232.27949923213
10.382116330923424,87896.40241626027
10.393985789349047,91356.44187329306
10.408361292114133,84856.71497781816
10.447721611955323,93799.88666436981
10.470401779652088,85561.46027297497
10.528809599056792,90077.53498470882
10.55010476899865,93934.56485642133
10.550901441348369,87675.56349522028
10.551687411757104,88896.42844123088
10.559588913021667,85028.63683204839
10.56492814624228,94475.70966011574
10.599795076509286,82767.41798501383
10.611884898804854,94574.82035035096
10.644597195004646,87372.91911195968
10.662843132129353,91993.79809445777
10.704198748973749,91384.33292671308
10.715505578357819,88074.04105662441
10.721871400197656,95045.00596158355
10.729768107686338,92030.4980377341
10.765800294036405,86003.82857360998
10.770454329858621,93560.25189550241
10.80970661772271,98058.2918160645
10.848263394910997,87038.93613250494
10.857021813123955,92388.5049515726
10.881292402378406,89257.84697778583
10.883106521127875,91072.21681736379
10.885846317172073,88441.51765488854
10.922621941041283,95623.0789155408
10.931923758257888,89659.3260446974
10.938243070613268,91196.06687713612
10.938859039232828,88173.03661856853
10.96571640183484,90615.9009064045
10.97037220101252,87729.27751639918
11.026321072639698,93234.52034374853
11.063360988764122,96018.70016138218
11.095737999794812,98123.1768796349
11.110156220040997,92161.09805693981
11.119199218480132,96194.69406708484
11.11972806264544,91730.63221888313
11.135760747550108,103797.10520843908
11.17971899742041,97832.49642548223
11.185830960538288,103342.06905994503
11.205024294552407,90316.33330985965
11.247502596397364,104230.16252077746
11.272067310592023,94056.8853484427
11.310248059443955,95859.35170196579
11.31122558000672,98720.36322091262
11.311764423604327,104252.53603476891
11.327504361165783,100041.18624844648
11.366718997002764,100028.58837241729
11.387495307522313,104763.51530446597
11.425941997965136,99767.95926636204
11.435306629416289,105032.73211321863
11.441048764150976,98798.89594014225
11.486229936715226,94859.19895297699
11.523231403625095,102002.89379799599
11.532726997716614,105528.34999736406
11.548815420389785,107088.199647896
11.553202406449921,103528.64773509996
11.578494967264666,108924.76278801591
11.579223986708653,104520.66204060182
11.609680744980295,107324.7049901437
11.65782145917234,104770.04350531421
11.664266753820428,105286.09295978112
11.73753048819497,100600.87195704317
11.797863463373961,98735.51807695505
11.827904012555013,109258.46469021752
11.831162231697935,102996.52433977369
11.844787788709326,111885.07445719744
11.860641099928097,109054.68585050799
11.895319874342436,110943.95720514795
11.914989150418325,113398.46152812986
11.9340093796417,113997.30869597144
11.961173807900822,104267.18704720796
11.987322678927306,115024.59786221708
12.043526207029633,108816.31416376405
12.084006536846033,111184.62006496091
12.084444100556288,114501.78281084742
12.08946612516657,115501.52784610816
12.101971926538905,104464.8061084457
12.129736044195802,115588.72033932302
12.138366808319148,115551.70800329029
12.149981242396704,111546.98458008928
12.208436050238028,116974.82749685181
12.225831950811205,117171.14734636048
12.226965920576594,104474.27965262391
12.255876808378806,108126.01178783635
12.278256617526925,106705.3060179757
12.288483591690568,114534.38167500528
12.317136071549042,116106.19264562537
12.360099597410617,110467.23022377628
12.374511199743695,113382.28611577848
12.421185223120967,107905.29161978126
12.509721567780856,116456.00998726247
12.51731805456672,111806.26174872443
12.52215213353221,112881.45129472706
12.54335218612733,121430.54640486729
12.58172234561804,120129.31328234824
12.60178080639102,113366.00135894459
12.617630473258309,111887.56032636497
12.622694178452692,121603.59251827713
12.62520499972521,111113.31064199364
12.654888722780008,118949.88173853233
12.685137307284226,112859.6288668955
12.701151862992113,117528.93304937823
12.74443656870002,111844.20486420923
12.74614320300896,125993.36968182368
12.746840659075623,116122.654712083
12.781382362641757,120076.63227530841
12.782519358229198,120884.43928821049
12.78588147571583,121207.14550695824
12.819647304329596,120983.97311236174
12.834919040561005,127323.41146999972
12.8426644097236,115784.34338983781
12.86052192236585,117911.55590255802
12.891338398570491,121931.97965036999
12.923603521597204,121867.97103491426
12.926453008356939,123554.49970534394
12.930107400327248,124880.05349265324
12.949914088817795,124982.9656315164
12.958574124569989,116707.4699201274
12.991633893947995,125674.54340508516
13.004907031226185,127833.6175078705
13.01381078127801,124837.25708800991
13.028927688192091,120739.33372845344
13.03461623201779,116825.84262202641
13.034671373698046,125675.67165754775
13.037064504457,123542.65445560032
13.066779366485232,130116.92023917256
13.091797814011828,128488.1806295061
13.111168128465925,125375.70110338219
13.11359195574905,130583.33090244119
13.176620151261078,120032.89960783192
13.18180502482065,132804.60190583474
13.198601276931468,126376.74038757142
13.205966285919997,133509.7053442678
13.22247615040471,131920.89007482008
13.258283017779547,125097.60032532987
13.263973622236188,133389.44537016106
13.272427585300424,127450.52217412266
13.334995740205208,126010.04717605594
13.343025081897078,129780.20933186144
13.349314684777537,124364.73064616368
13.38726393054941,122772.94563419346
13.494644953706525,134635.01112071154
13.515179000759955,130634.38971281135
13.539696874649401,136254.0894779942
13.543750157636895,124628.0844815185
13.587923402725657,126756.67800462112
13.60653361305306,125717.94570767749
13.638747193227802,136277.20688684523
13.683597031899517,136732.60792950366
13.70422117856419,132713.28141263203
13.759890716263193,141386.0776942794
13.762313003711277,131070.25561348282
13.770575400711692,129151.52423476637
13.77785066546373,135715.28581083711
13.873722875003367,136201.53895620257
13.902944063745302,130177.81494730597
13.948551722254656,132914.151018716
13.97712869491078,144466.32066687074
14.00042750373098,142368.8401510754
14.009892278523706,144489.3253849665
14.117501743957941,134799.93123324364
14.127817023946854,147117.24097895497
14.146008756161171,143134.7993770166
14.185020444874901,144083.44340050925
14.219225090707726,142188.6312715215
14.223509915780262,137067.13699371024
14.224566136824487,145547.27316409594
14.236365653660952,143850.7848196905
14.238006141918863,145137.42173249734
14.243299078910091,142234.3824834607
14.265072566375158,149827.2927947249
14.318413497723279,144339.30954133865
14.337370667896364,148901.84017012024
14.347197595755077,144521.4346173303
14.35736021900838,149042.61666719892
14.36949932822045,141856.25412830486
14.377515593885247,144398.50851397723
14.418602315973429,138677.251005044
14.430289533104725,148199.20707082533
14.453378978124864,149708.8398989006
14.531405205603182,150211.679035922
14.551650957236905,144653.57470510068
14.553642131806496,141944.53391395957
14.577322531301185,141783.81115339295
14.680694194375413,153995.7794031348
14.72279879946826,144115.99984374855
14.7265901899686,144529.4096915769
14.78867065937884,157168.73125454396
14.793157898534549,151495.07610255666
14.79573534073057,154922.3628179329
14.836110623625332,153906.3104654749
14.851136192778759,146198.3954937891
14.862517388423218,150188.24633743768
14.88648202886924,152457.6376556619
14.907884894416696,155485.28580142214
14.96634983227383,159385.5133155491
15.020041417219602,160648.90492193532
15.074603737329884,162545.04639341982
15.081292336511122,161212.2739426768
15.134979558880863,159555.7622416325
15.16335000950227,159900.2917743408
15.174852706043042,151441.782737137
15.183336697242458,159808.53002539967
15.201947824541374,158244.50447912185
15.204578223348772,151972.7559216634
15.216934117289508,155344.41019954372
15.261680281176309,166645.8030647755
15.26655028803845,157436.87942468034
15.29511605931592,156532.5197526037
15.31418551991989,158185.5101091018
15.336314607608964,167186.90208699796
15.347607857798762,162574.74919398068
15.355471632317926,166347.19779009614
15.399076098823013,162591.9245463171
15.444329337904044,166731.31302462987
15.454915923721051,165240.04495208536
15.468702002631973,158597.77482837916
15.470772691245633,164600.94921458708
15.486715029073121,159928.60125400586
15.610760888429699,163137.4495347226
15.620365730646801,171118.64424087608
15.629877508873605,163639.2904889437
15.648376419136659,170035.59511576945
15.65413658703297,168350.26931680806
15.67265061663649,173720.28990885106
15.674049442977147,159503.01185640038
15.727523643861176,162528.54727182852
15.75184625409794,162726.02271456554
15.765791402621298,163556.67208072642
15.817635371294854,175368.06511220874
15.889407242081719,164606.44573652293
15.918343266467259,174836.51270747627
15.983347013266084,178877.38489977308
15.994253533539428,171079.5801146481
16.002744713096526,168979.40860246247
16.04000183079112,175908.83302747345
16.086478596135624,180620.35400423603
16.10141476729132,168142.60828875614
16.108537700605368,176436.56882712297
16.110078925337916,171298.47934098425
16.12006071928592,174482.30023530428
16.148611949811517,170069.0578524207
16.167608400368728,171269.99749457417
16.18879757927181,170555.17868986202
16.241742634326755,184068.58716850722
16.266137677312123,184731.89282326074
16.269769461083175,171596.23808056372
16.317824316068165,177695.34383716906
16.329860046078018,171353.8846544036
16.341362948117187,173806.797397283
16.35428721172392,181347.92952522612
16.35954961421276,185017.53101836995
16.37786195409176,184515.9050018267
16.387614471238063,176338.1829714417
16.392154498904432,175873.67355578527
16.400513284854824,174758.44457305942
16.44319177789255,177870.66147806172
16.445119173471475,179261.21066178253
16.462105374432024,187892.6674283159
16.474901169189778,174216.9866056649
16.476919684396258,182715.28051181496
16.49376714064185,176817.71152614214
16.515389349959964,179559.8213903054
16.524369348036316,189446.12987123372
16.527221803823103,187341.9738840291
16.54228055252737,182469.08404431734
16.603888788768245,178771.3390324284
16.615341126516768,182771.4626282933
16.628207615540212,188205.05948383518
16.629410652533508,180268.47063036446
16.70269185604709,187661.34133112506
16.746012673886657,182704.49558475957
16.781768747966854,189698.41865105223
16.816410175208013,182431.64594083585
16.87074741619552,192573.55402292495
16.88362228973191,190075.59539062993
16.92824538951162,192343.23676278396
16.994746758407167,193139.20220800978
17.000259539578465,183798.93128567125
17.052630908419637,194678.37226623364
17.082593542955845,190415.68816283005
17.13524479938938,199914.79676627915
17.14330042287082,197541.97554014306
17.171596758820282,196657.0611414042
17.19144850605226,188291.84788022775
17.20717965387984,201001.87512820787
17.253751096209136,190417.46563738724
17.273306982578124,201377.18102234733
17.309842285017226,196444.00453611964
17.353881081870526,203273.35646559292
17.38491046618816,195430.37689106562
17.398965091636278,205859.92331326145
17.42972514884601,204719.1096798496
17.444635391985624,193053.92276362996
17.455213900507758,197697.67395725517
17.457346769723767,203000.17165863994
17.47437405302197,207374.62237850775
17.503383435599744,204908.98271801323
17.557751213566636,207125.81626588362
17.57035426993888,199851.38312545745
17.59799385802877,204479.68162966665
17.656418450508557,209468.39315074662
17.65854709847324,208323.2370114453
17.66681027544906,197826.71320525432
17.66944771423864,197014.5866915838
17.670088366631152,198838.18817553908
17.671968257014004,205930.1675524833
17.85464206103723,210379.40568595435
17.857042108950203,205235.06065831077
17.866379472407697,200613.51667085098
17.91010149453376,214713.07076131768
17.91501189392741,208362.8493676351
17.920018334058003,203290.5652146035
17.931719160263352,214407.71434180462
17.948884548365154,203243.99736200098
17.95862097130958,209664.27553819923
17.983959077968194,215697.31021495367
18.001719658125328,217561.3946411186
18.008929916056786,204218.6381928361
18.014941341427807,218157.93845039798
18.025734698546373,212624.0251082821
18.03854306790208,218507.60414208323
18.038979788214224,211853.3554762291
18.045094939098966,212979.9155587455
18.047099401113208,206695.09719905676
18.072529582014507,212666.22191042374
18.0919168922168,209411.56220187343
18.10794308610328,216547.68757698435
18.12200219932879,211800.48625489633
18.148505226911766,208334.13143944537
18.17901519538122,214033.32712771304
18.201662197165213,211852.577764187
18.20225755196601,207751.60509798385
18.220733316799983,215915.02793457243
18.222970108326393,212295.26000113142
18.243763004595767,219843.9702931201
18.257051833366422,217128.07448984697
18.26056066533894,213591.15923693974
18.27708763949686,213623.14156991814
18.307616505383006,211627.64406485215
18.351570498572954,220792.21087919248
18.382423414188523,215847.59211763027
18.49657561010445,221274.80587036433
18.51561046543922,222543.13638481963
18.52748824236862,224984.88677029096
18.569178747292693,222358.5571690387
18.605164878068393,229700.40982619164
18.63805268916678,228155.6094004121
18.65814379342413,227565.45249489395
18.66105374070869,227137.5708382263
18.66425539450889,229362.72550474486
18.68438918646773,231215.97800863156
18.710247367188636,229258.1730050719
18.72184118372625,229442.3510217867
18.78694070905484,228693.45202088062
18.797869785997957,232300.69381766336
18.82846867959972,223268.55376853322
18.850479889719594,229078.25581580057
18.856810348656026,234791.26895990255
18.864374587074195,227927.06345487377
18.86871310270537,227291.5932815134
18.88783136675398,221188.7496029757
18.915284374337865,225066.56022971083
18.950548867766134,231540.74893032844
18.997722970293314,226296.18496859173
18.99838345262449,233862.053811727
19.02882520781333,225203.74481038266
19.0408918494952,231386.56491107674
19.046198352546558,226294.23254736673
19.051177373965295,235969.03441507422
19.057818197454615,238713.85361852538
19.061535791813565,238055.1449549219
19.063571821788408,227992.0289458193
19.124642963049162,229218.27015815122
19.126969517915725,237896.4205054701
19.14244033260069,232159.39160879017
19.26262071265437,232827.51978509934
19.281278421016296,232342.40561640693
19.286498603900114,241202.51140692073
19.290319878880577,241341.86027252872
19.301228249371615,230859.16246591366
19.308779564695804,234148.0432683988
19.33551130266374,237048.02127304612
19.347008628416628,244003.388690847
19.36644156182972,243480.41250754223
19.41674817676288,236517.55123343808
19.41993823223201,234088.87693631725
19.422107927526614,246717.3540292993
19.42769770744514,246271.1145208249
19.428287191077892,238211.74597165643
19.42837355847746,240011.59668082802
19.463859571698254,246205.63385679136
19.487200540296467,246004.8935294584
19.513501345657165,235348.37007479632
19.541189509788158,238609.42274830368
19.620618930424065,248150.58146730575
19.66519372126352,239670.30948993814
19.727358628101413,249086.05647706645
19.734020212634547,242239.81730160356
19.738004145112455,248254.41210646313
19.743789727066613,240187.19584744377
19.746151991522332,249448.56321919535
19.75085179540983,244939.77691294148
19.758246456983944,246345.6444414272
19.80924441540896,243076.57098552343
19.811023151981,244470.36546812562
19.819597698012792,242654.42185156254
19.866331126266708,247247.21846177016
19.9360999044042,250169.23950800102
19.99463579243648,245866.00182096392
